,total_load,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,is_weekend,is_holiday_MA,lag_1h,lag_24h,lag_168h
2007-04-28 05:00:00,80.2,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,81.2,80.8,107.5
2007-04-28 06:00:00,81.9,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,80.2,88.7,117.5
2007-04-28 07:00:00,83.1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,81.9,105.0,127.8
2007-04-28 08:00:00,93.9,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,83.1,110.5,137.1
2007-04-28 09:00:00,106.4,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,93.9,109.0,133.6
2007-04-28 10:00:00,114.7,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,106.4,111.5,123.8
2007-04-28 11:00:00,119.7,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,114.7,116.5,115.3
2007-04-28 12:00:00,123.3,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,119.7,122.1,108.9
2007-04-28 13:00:00,125.2,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,123.3,125.3,105.5
2007-04-28 14:00:00,126.1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,125.2,125.5,103.3
2007-04-28 15:00:00,125.2,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,126.1,124.6,102.4
2007-04-28 16:00:00,126.5,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,125.2,127.1,102.8
2007-04-28 17:00:00,127.4,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,126.5,130.4,105.3
2007-04-28 18:00:00,127.4,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,127.4,133.2,108.0
2007-04-28 19:00:00,123.2,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,127.4,134.6,108.0
2007-04-28 20:00:00,117.4,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,123.2,130.8,106.7
2007-04-28 21:00:00,123.8,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,117.4,137.6,117.3
2007-04-28 22:00:00,119.8,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,123.8,134.4,113.4
2007-04-28 23:00:00,108.0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1,0,119.8,122.8,104.7
2007-04-29 00:00:00,95.7,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,108.0,109.2,94.0
2007-04-29 01:00:00,84.0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,95.7,97.3,85.3
2007-04-29 02:00:00,78.1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,84.0,89.6,81.1
2007-04-29 03:00:00,74.4,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,78.1,84.8,80.2
2007-04-29 04:00:00,72.6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,74.4,81.2,81.4
2007-04-29 05:00:00,72.6,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,72.6,80.2,85.0
2007-04-29 06:00:00,75.2,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,72.6,81.9,90.2
2007-04-29 07:00:00,77.2,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,75.2,83.1,97.2
2007-04-29 08:00:00,87.6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,77.2,93.9,109.5
2007-04-29 09:00:00,101.7,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,87.6,106.4,118.2
2007-04-29 10:00:00,109.3,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,101.7,114.7,117.9
2007-04-29 11:00:00,110.0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,109.3,119.7,110.1
2007-04-29 12:00:00,110.7,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,110.0,123.3,104.6
2007-04-29 13:00:00,113.8,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,110.7,125.2,106.0
2007-04-29 14:00:00,117.1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,113.8,126.1,108.4
2007-04-29 15:00:00,119.0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,117.1,125.2,110.8
2007-04-29 16:00:00,121.1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,119.0,126.5,113.4
2007-04-29 17:00:00,123.2,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,121.1,127.4,115.6
2007-04-29 18:00:00,124.2,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,123.2,127.4,117.7
2007-04-29 19:00:00,122.7,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,124.2,123.2,118.0
2007-04-29 20:00:00,118.9,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,122.7,117.4,115.6
2007-04-29 21:00:00,127.6,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,118.9,123.8,127.6
2007-04-29 22:00:00,123.7,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,127.6,119.8,120.8
2007-04-29 23:00:00,107.7,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,123.7,108.0,105.1
2007-04-30 00:00:00,91.0,0.0,1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,107.7,95.7,89.7
2007-04-30 01:00:00,79.6,0.25881904510252074,0.9659258262890683,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,91.0,84.0,78.0
2007-04-30 02:00:00,74.8,0.49999999999999994,0.8660254037844387,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,79.6,78.1,72.9
2007-04-30 03:00:00,72.4,0.7071067811865475,0.7071067811865476,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,74.8,74.4,70.9
2007-04-30 04:00:00,71.9,0.8660254037844386,0.5000000000000001,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,72.4,72.6,71.2
2007-04-30 05:00:00,74.9,0.9659258262890683,0.25881904510252074,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,71.9,72.6,74.6
2007-04-30 06:00:00,84.4,1.0,6.123233995736766e-17,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,74.9,75.2,85.2
2007-04-30 07:00:00,100.6,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,84.4,77.2,106.5
2007-04-30 08:00:00,106.8,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,100.6,87.6,108.5
2007-04-30 09:00:00,100.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,106.8,101.7,99.8
2007-04-30 10:00:00,99.8,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,100.0,109.3,97.5
2007-04-30 11:00:00,102.4,0.258819045102521,-0.9659258262890682,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,99.8,110.0,97.6
2007-04-30 12:00:00,106.6,1.2246467991473532e-16,-1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,102.4,110.7,100.1
2007-04-30 13:00:00,111.7,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,106.6,113.8,103.2
2007-04-30 14:00:00,118.1,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,111.7,117.1,106.3
2007-04-30 15:00:00,124.2,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,118.1,119.0,109.1
2007-04-30 16:00:00,131.5,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,124.2,121.1,113.0
2007-04-30 17:00:00,140.2,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,131.5,123.2,119.0
2007-04-30 18:00:00,145.1,-1.0,-1.8369701987210297e-16,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,140.2,124.2,123.2
2007-04-30 19:00:00,148.3,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,145.1,122.7,125.2
2007-04-30 20:00:00,141.8,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,148.3,118.9,123.1
2007-04-30 21:00:00,148.2,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,141.8,127.6,134.3
2007-04-30 22:00:00,141.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,148.2,123.7,127.5
2007-04-30 23:00:00,121.6,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,141.0,107.7,109.3
2007-05-01 00:00:00,101.8,0.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,121.6,91.0,91.3
2007-05-01 01:00:00,87.9,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,101.8,79.6,76.0
2007-05-01 02:00:00,81.1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,87.9,74.8,75.3
2007-05-01 03:00:00,76.7,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,81.1,72.4,72.9
2007-05-01 04:00:00,74.9,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,76.7,71.9,71.9
2007-05-01 05:00:00,76.1,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,74.9,74.9,73.9
2007-05-01 06:00:00,84.2,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,76.1,84.4,82.7
2007-05-01 07:00:00,100.3,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,84.2,100.6,100.4
2007-05-01 08:00:00,104.7,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,100.3,106.8,104.4
2007-05-01 09:00:00,101.9,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,104.7,100.0,98.0
2007-05-01 10:00:00,106.3,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,101.9,99.8,98.0
2007-05-01 11:00:00,112.3,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,106.3,102.4,99.8
2007-05-01 12:00:00,120.4,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,112.3,106.6,103.9
2007-05-01 13:00:00,130.5,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,120.4,111.7,108.8
2007-05-01 14:00:00,140.1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,130.5,118.1,113.9
2007-05-01 15:00:00,149.7,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,140.1,124.2,117.2
2007-05-01 16:00:00,158.5,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,149.7,131.5,122.4
2007-05-01 17:00:00,164.3,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,158.5,140.2,128.8
2007-05-01 18:00:00,168.4,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,164.3,145.1,132.4
2007-05-01 19:00:00,171.1,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,168.4,148.3,133.4
2007-05-01 20:00:00,161.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,171.1,141.8,132.0
2007-05-01 21:00:00,163.6,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,161.0,148.2,142.1
2007-05-01 22:00:00,154.6,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,163.6,141.0,134.8
2007-05-01 23:00:00,134.3,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,154.6,121.6,117.0
2007-05-02 00:00:00,113.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,134.3,101.8,98.4
2007-05-02 01:00:00,97.0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,113.0,87.9,85.5
2007-05-02 02:00:00,89.2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,97.0,81.1,79.1
2007-05-02 03:00:00,84.3,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,89.2,76.7,75.1
2007-05-02 04:00:00,81.3,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,84.3,74.9,73.9
2007-05-02 05:00:00,82.0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,81.3,76.1,75.6
2007-05-02 06:00:00,89.5,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,82.0,84.2,83.6
2007-05-02 07:00:00,103.4,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,89.5,100.3,100.5
2007-05-02 08:00:00,109.2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,103.4,104.7,104.7
2007-05-02 09:00:00,108.9,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,109.2,101.9,101.8
2007-05-02 10:00:00,113.3,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,108.9,106.3,104.2
2007-05-02 11:00:00,120.4,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,113.3,112.3,110.3
2007-05-02 12:00:00,128.4,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,120.4,120.4,118.6
2007-05-02 13:00:00,137.2,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,128.4,130.5,125.0
2007-05-02 14:00:00,147.5,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,137.2,140.1,132.2
2007-05-02 15:00:00,156.9,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,147.5,149.7,137.2
2007-05-02 16:00:00,165.6,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,156.9,158.5,142.9
2007-05-02 17:00:00,173.6,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,165.6,164.3,149.1
2007-05-02 18:00:00,174.4,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,173.6,168.4,152.3
2007-05-02 19:00:00,171.5,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,174.4,171.1,151.9
2007-05-02 20:00:00,166.4,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,171.5,161.0,147.6
2007-05-02 21:00:00,166.7,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,166.4,163.6,155.5
2007-05-02 22:00:00,153.2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,166.7,154.6,146.5
2007-05-02 23:00:00,131.5,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,153.2,134.3,127.8
2007-05-03 00:00:00,109.9,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,131.5,113.0,107.4
2007-05-03 01:00:00,93.8,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,109.9,97.0,93.0
2007-05-03 02:00:00,86.2,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,93.8,89.2,85.8
2007-05-03 03:00:00,81.0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,86.2,84.3,81.2
2007-05-03 04:00:00,78.4,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,81.0,81.3,78.8
2007-05-03 05:00:00,79.2,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,78.4,82.0,79.2
2007-05-03 06:00:00,86.2,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,79.2,89.5,85.9
2007-05-03 07:00:00,102.0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,86.2,103.4,102.0
2007-05-03 08:00:00,105.5,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,102.0,109.2,106.4
2007-05-03 09:00:00,101.2,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,105.5,108.9,101.9
2007-05-03 10:00:00,100.4,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,101.2,113.3,102.1
2007-05-03 11:00:00,101.8,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,100.4,120.4,105.3
2007-05-03 12:00:00,103.3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,101.8,128.4,109.5
2007-05-03 13:00:00,103.3,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,103.3,137.2,113.5
2007-05-03 14:00:00,102.6,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,103.3,147.5,119.3
2007-05-03 15:00:00,100.2,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,102.6,156.9,124.2
2007-05-03 16:00:00,98.5,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,100.2,165.6,127.8
2007-05-03 17:00:00,101.2,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,98.5,173.6,131.5
2007-05-03 18:00:00,104.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,101.2,174.4,131.6
2007-05-03 19:00:00,108.8,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,104.0,171.5,130.0
2007-05-03 20:00:00,114.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,108.8,166.4,129.1
2007-05-03 21:00:00,122.4,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,114.0,166.7,139.2
2007-05-03 22:00:00,117.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,122.4,153.2,133.9
2007-05-03 23:00:00,103.9,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,117.0,131.5,118.5
2007-05-04 00:00:00,90.7,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,103.9,109.9,101.2
2007-05-04 01:00:00,81.5,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,90.7,93.8,88.4
2007-05-04 02:00:00,77.4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,81.5,86.2,83.4
2007-05-04 03:00:00,75.5,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,77.4,81.0,80.1
2007-05-04 04:00:00,75.5,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,75.5,78.4,79.1
2007-05-04 05:00:00,78.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,75.5,79.2,80.8
2007-05-04 06:00:00,87.4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,78.0,86.2,88.7
2007-05-04 07:00:00,106.3,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,87.4,102.0,105.0
2007-05-04 08:00:00,110.7,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,106.3,105.5,110.5
2007-05-04 09:00:00,106.8,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,110.7,101.2,109.0
2007-05-04 10:00:00,106.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,106.8,100.4,111.5
2007-05-04 11:00:00,105.6,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,106.0,101.8,116.5
2007-05-04 12:00:00,105.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,105.6,103.3,122.1
2007-05-04 13:00:00,101.8,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,105.0,103.3,125.3
2007-05-04 14:00:00,96.2,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,101.8,102.6,125.5
2007-05-04 15:00:00,93.7,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,96.2,100.2,124.6
2007-05-04 16:00:00,93.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,93.7,98.5,127.1
2007-05-04 17:00:00,95.9,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,93.0,101.2,130.4
2007-05-04 18:00:00,98.2,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,95.9,104.0,133.2
2007-05-04 19:00:00,101.7,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,98.2,108.8,134.6
