,total_load
2011-05-18 00:00:00,371.51795623390655
2011-05-18 01:00:00,330.44406338528717
2011-05-18 02:00:00,312.5614766926281
2011-05-18 03:00:00,301.7821568311682
2011-05-18 04:00:00,311.1606871560401
2011-05-18 05:00:00,340.5629919377345
2011-05-18 06:00:00,403.1589907493081
2011-05-18 07:00:00,468.35739311149945
2011-05-18 08:00:00,489.89758695262344
2011-05-18 09:00:00,578.4253867212914
2011-05-18 10:00:00,593.8870824304772
2011-05-18 11:00:00,598.1996098087549
2011-05-18 12:00:00,610.2784157354151
2011-05-18 13:00:00,618.1631709515473
2011-05-18 14:00:00,610.8566585464441
2011-05-18 15:00:00,620.1619001409989
2011-05-18 16:00:00,625.3268038582235
2011-05-18 17:00:00,623.3516127651563
2011-05-18 18:00:00,616.9948929989829
2011-05-18 19:00:00,616.9644819244353
2011-05-18 20:00:00,602.3973673688707
2011-05-18 21:00:00,601.7868995036878
2011-05-18 22:00:00,560.366307921477
2011-05-18 23:00:00,465.2952532088037
2011-05-19 00:00:00,360.6690349428429
2011-05-19 01:00:00,320.2516707833412
2011-05-19 02:00:00,303.6629625582663
2011-05-19 03:00:00,293.67989696676096
2011-05-19 04:00:00,303.30767036717083
2011-05-19 05:00:00,326.98927642748225
2011-05-19 06:00:00,384.4123424791462
2011-05-19 07:00:00,461.8130059850903
2011-05-19 08:00:00,483.9841873883008
2011-05-19 09:00:00,571.0164670527535
2011-05-19 10:00:00,585.9321584096634
2011-05-19 11:00:00,598.9820299867775
2011-05-19 12:00:00,607.1647625738343
2011-05-19 13:00:00,627.5066048264187
2011-05-19 14:00:00,622.5627344169652
2011-05-19 15:00:00,636.0368592286331
2011-05-19 16:00:00,646.353234661798
2011-05-19 17:00:00,646.4405259941576
2011-05-19 18:00:00,623.7975490652303
2011-05-19 19:00:00,628.2130158136997
2011-05-19 20:00:00,609.881362598167
2011-05-19 21:00:00,605.8574157044036
2011-05-19 22:00:00,565.4202653786145
2011-05-19 23:00:00,474.46079559262995
2011-05-20 00:00:00,363.8070308607913
2011-05-20 01:00:00,321.64653140344535
2011-05-20 02:00:00,304.53604209599075
2011-05-20 03:00:00,298.89182090843
2011-05-20 04:00:00,306.694856819376
2011-05-20 05:00:00,332.18367005798837
2011-05-20 06:00:00,391.5490479349152
2011-05-20 07:00:00,452.5927445511488
2011-05-20 08:00:00,484.07985012224526
2011-05-20 09:00:00,580.1237683893194
2011-05-20 10:00:00,598.9625862850245
2011-05-20 11:00:00,617.9777973168586
2011-05-20 12:00:00,629.2153371707485
2011-05-20 13:00:00,643.9671002462724
2011-05-20 14:00:00,647.7087725779099
2011-05-20 15:00:00,647.8505641774664
2011-05-20 16:00:00,660.3708789379473
2011-05-20 17:00:00,669.1275779952889
2011-05-20 18:00:00,664.6940640554502
2011-05-20 19:00:00,660.9324179037723
2011-05-20 20:00:00,639.4815813497661
2011-05-20 21:00:00,625.9514863542067
2011-05-20 22:00:00,583.3636105601764
2011-05-20 23:00:00,498.4227732507004
2011-05-21 00:00:00,383.73765165319105
2011-05-21 01:00:00,329.5562336905169
2011-05-21 02:00:00,313.3811851190898
2011-05-21 03:00:00,308.21285916300167
2011-05-21 04:00:00,310.65497479106705
2011-05-21 05:00:00,335.8419693829537
2011-05-21 06:00:00,397.81702548522804
2011-05-21 07:00:00,475.18835868880404
2011-05-21 08:00:00,508.254736755333
2011-05-21 09:00:00,605.5373170219283
2011-05-21 10:00:00,634.4545316991727
2011-05-21 11:00:00,654.9122860391846
2011-05-21 12:00:00,661.023099410669
2011-05-21 13:00:00,664.4093134600405
2011-05-21 14:00:00,661.047390751996
2011-05-21 15:00:00,655.7967160314035
2011-05-21 16:00:00,670.143418457691
2011-05-21 17:00:00,671.5784447698177
2011-05-21 18:00:00,668.9213318271946
2011-05-21 19:00:00,649.3420223809015
2011-05-21 20:00:00,632.3300862852556
2011-05-21 21:00:00,617.816257930663
2011-05-21 22:00:00,577.3921248993189
2011-05-21 23:00:00,493.4456973793868
2011-05-22 00:00:00,380.6557367055139
2011-05-22 01:00:00,328.8311265284855
2011-05-22 02:00:00,311.2568553366353
2011-05-22 03:00:00,304.25532576167376
2011-05-22 04:00:00,310.1199627594903
2011-05-22 05:00:00,334.61184953131453
2011-05-22 06:00:00,396.14097702842747
2011-05-22 07:00:00,445.16684791089995
2011-05-22 08:00:00,489.7987804226858
2011-05-22 09:00:00,590.7395615540655
2011-05-22 10:00:00,610.6091109877957
2011-05-22 11:00:00,631.5684434190194
2011-05-22 12:00:00,650.745697150285
2011-05-22 13:00:00,640.76562691631
2011-05-22 14:00:00,622.2492210500492
2011-05-22 15:00:00,626.2413234867065
2011-05-22 16:00:00,648.8966322033139
2011-05-22 17:00:00,653.4893627978122
2011-05-22 18:00:00,642.5502166078579
2011-05-22 19:00:00,641.3589066152008
2011-05-22 20:00:00,614.6771858401987
2011-05-22 21:00:00,604.6846950289176
2011-05-22 22:00:00,555.7064058494669
2011-05-22 23:00:00,447.663568730155
2011-05-23 00:00:00,374.0366580323614
2011-05-23 01:00:00,343.25356150964495
2011-05-23 02:00:00,326.6544813207771
2011-05-23 03:00:00,318.91707401241825
2011-05-23 04:00:00,321.5919123710323
2011-05-23 05:00:00,349.1323628796074
2011-05-23 06:00:00,401.15725207824937
2011-05-23 07:00:00,462.3024633792392
2011-05-23 08:00:00,503.0459575488296
2011-05-23 09:00:00,587.7613227160143
2011-05-23 10:00:00,602.6629736831678
2011-05-23 11:00:00,613.8376627511681
2011-05-23 12:00:00,633.6841739899975
2011-05-23 13:00:00,667.9516252478
2011-05-23 14:00:00,670.3839910208427
2011-05-23 15:00:00,671.5053361563664
2011-05-23 16:00:00,683.9983488419904
2011-05-23 17:00:00,686.0618467459211
2011-05-23 18:00:00,673.3239158600594
2011-05-23 19:00:00,659.7256670942812
2011-05-23 20:00:00,635.232011406967
2011-05-23 21:00:00,622.7816111922831
2011-05-23 22:00:00,574.3845547618376
2011-05-23 23:00:00,484.90943197264943
2011-05-24 00:00:00,382.5623747452007
2011-05-24 01:00:00,345.0575045878227
2011-05-24 02:00:00,330.4833638713518
2011-05-24 03:00:00,319.450272210686
2011-05-24 04:00:00,315.40717706280856
2011-05-24 05:00:00,344.58106503366287
2011-05-24 06:00:00,409.122094338403
2011-05-24 07:00:00,466.95274792967865
2011-05-24 08:00:00,507.49262151741925
2011-05-24 09:00:00,604.7957748403287
2011-05-24 10:00:00,618.6481864592273
2011-05-24 11:00:00,636.0624625419072
2011-05-24 12:00:00,661.6803061245852
2011-05-24 13:00:00,692.035863862718
2011-05-24 14:00:00,697.5665532369846
2011-05-24 15:00:00,698.1128632153487
2011-05-24 16:00:00,689.0678515555608
2011-05-24 17:00:00,706.1697608625486
2011-05-24 18:00:00,688.9327831337309
2011-05-24 19:00:00,690.6571933864817
2011-05-24 20:00:00,666.5871532955749
2011-05-24 21:00:00,644.0419943105677
2011-05-24 22:00:00,597.5776118056481
2011-05-24 23:00:00,497.7714282042416
2011-05-25 00:00:00,384.7705683096008
2011-05-25 01:00:00,340.9446155028251
2011-05-25 02:00:00,327.55135263115807
2011-05-25 03:00:00,319.3178485455237
2011-05-25 04:00:00,324.6101305111732
2011-05-25 05:00:00,353.45757572178775
2011-05-25 06:00:00,418.54014789808303
2011-05-25 07:00:00,472.9876731788556
2011-05-25 08:00:00,523.0484116803567
2011-05-25 09:00:00,618.9052653240984
2011-05-25 10:00:00,631.8149888390179
2011-05-25 11:00:00,644.3079432684933
2011-05-25 12:00:00,667.5425388409685
2011-05-25 13:00:00,692.6574108765722
2011-05-25 14:00:00,701.1230946395457
2011-05-25 15:00:00,698.0316166613335
2011-05-25 16:00:00,708.9270123893374
2011-05-25 17:00:00,704.0750608730731
2011-05-25 18:00:00,688.2738055125675
2011-05-25 19:00:00,680.1129220778467
2011-05-25 20:00:00,651.82951212605
2011-05-25 21:00:00,633.5978216697908
2011-05-25 22:00:00,590.7321768202321
2011-05-25 23:00:00,492.0355330399131
2011-05-26 00:00:00,378.8438151142335
2011-05-26 01:00:00,334.8197245258413
2011-05-26 02:00:00,319.6464369783694
2011-05-26 03:00:00,313.5395695179726
2011-05-26 04:00:00,319.0833253771836
2011-05-26 05:00:00,346.358944593298
2011-05-26 06:00:00,406.8765468867507
2011-05-26 07:00:00,462.7567951806936
2011-05-26 08:00:00,506.7869967611491
2011-05-26 09:00:00,603.8872948064693
2011-05-26 10:00:00,606.2522571199424
2011-05-26 11:00:00,616.97070365867
2011-05-26 12:00:00,636.4469164096043
2011-05-26 13:00:00,658.6582014787109
2011-05-26 14:00:00,656.4560247519076
2011-05-26 15:00:00,651.0792296326988
2011-05-26 16:00:00,675.4792824577029
2011-05-26 17:00:00,671.4902002085145
2011-05-26 18:00:00,652.9199381300436
2011-05-26 19:00:00,643.3143688926408
2011-05-26 20:00:00,628.2880294741967
2011-05-26 21:00:00,612.2810976130822
2011-05-26 22:00:00,568.1877782474033
2011-05-26 23:00:00,473.4964213677279
2011-05-27 00:00:00,367.4544391143917
2011-05-27 01:00:00,330.38221849725693
2011-05-27 02:00:00,320.4268557910554
2011-05-27 03:00:00,316.3006156030774
2011-05-27 04:00:00,319.4044990527802
2011-05-27 05:00:00,342.812311479701
2011-05-27 06:00:00,402.11828434455396
2011-05-27 07:00:00,467.33465400073294
2011-05-27 08:00:00,510.7035949639851
2011-05-27 09:00:00,601.7133949994246
2011-05-27 10:00:00,611.9498888949528
2011-05-27 11:00:00,629.1171711152989
2011-05-27 12:00:00,655.2950549630625
2011-05-27 13:00:00,674.6213614727961
2011-05-27 14:00:00,682.5293375860648
2011-05-27 15:00:00,692.6556912346647
2011-05-27 16:00:00,701.358958201027
2011-05-27 17:00:00,694.5158332386737
2011-05-27 18:00:00,682.5950603736627
2011-05-27 19:00:00,670.185191376527
2011-05-27 20:00:00,655.2974528033797
2011-05-27 21:00:00,638.8348303728158
2011-05-27 22:00:00,597.6437840632086
2011-05-27 23:00:00,514.6701792481542
2011-05-28 00:00:00,394.22041592084776
2011-05-28 01:00:00,336.4735139049011
2011-05-28 02:00:00,326.0800924684805
2011-05-28 03:00:00,308.74728721635194
2011-05-28 04:00:00,310.1886668665245
2011-05-28 05:00:00,343.8852425685381
2011-05-28 06:00:00,412.6369192017051
2011-05-28 07:00:00,476.9726763309567
2011-05-28 08:00:00,510.0016292901832
2011-05-28 09:00:00,622.4509733880614
2011-05-28 10:00:00,655.677058154594
2011-05-28 11:00:00,679.1094275388908
2011-05-28 12:00:00,684.4329019292368
2011-05-28 13:00:00,690.789195853971
2011-05-28 14:00:00,688.1418629436112
2011-05-28 15:00:00,676.2620569075774
2011-05-28 16:00:00,669.0408471492204
2011-05-28 17:00:00,672.5518033675174
2011-05-28 18:00:00,671.420737703299
2011-05-28 19:00:00,671.1860724372093
2011-05-28 20:00:00,650.9775156998955
2011-05-28 21:00:00,635.175977229101
2011-05-28 22:00:00,589.7913998062518
2011-05-28 23:00:00,508.2217948852642
2011-05-29 00:00:00,396.32551178234127
2011-05-29 01:00:00,339.3540861284547
2011-05-29 02:00:00,318.4148865066641
2011-05-29 03:00:00,308.70166828161103
2011-05-29 04:00:00,318.06185792576747
2011-05-29 05:00:00,351.5144662470901
2011-05-29 06:00:00,408.8559127539506
2011-05-29 07:00:00,472.819674794178
2011-05-29 08:00:00,489.20674500609
2011-05-29 09:00:00,600.4220088578393
2011-05-29 10:00:00,634.1909762443858
2011-05-29 11:00:00,662.2638397890988
2011-05-29 12:00:00,664.6151934490005
2011-05-29 13:00:00,659.2924653294001
2011-05-29 14:00:00,642.9930005900708
2011-05-29 15:00:00,645.2845551281182
2011-05-29 16:00:00,649.8648248047608
2011-05-29 17:00:00,642.3585083405505
2011-05-29 18:00:00,639.6526984004513
2011-05-29 19:00:00,630.8729261406863
2011-05-29 20:00:00,617.6749845999929
2011-05-29 21:00:00,607.8960412472785
2011-05-29 22:00:00,550.9036857589848
2011-05-29 23:00:00,440.58668225650354
2011-05-30 00:00:00,363.2545720317135
2011-05-30 01:00:00,327.6051391339856
2011-05-30 02:00:00,304.05369642676754
2011-05-30 03:00:00,299.4963135815592
2011-05-30 04:00:00,308.94420864509607
2011-05-30 05:00:00,341.6422224580257
2011-05-30 06:00:00,401.2783702722628
2011-05-30 07:00:00,465.73621070484114
2011-05-30 08:00:00,498.6092442416663
2011-05-30 09:00:00,584.5032809500129
2011-05-30 10:00:00,592.9609874501458
2011-05-30 11:00:00,606.4655909353697
2011-05-30 12:00:00,618.4801912287496
2011-05-30 13:00:00,639.2654713938151
2011-05-30 14:00:00,633.2963744813139
2011-05-30 15:00:00,633.1011253528873
2011-05-30 16:00:00,596.7013062593771
2011-05-30 17:00:00,637.6933535798944
2011-05-30 18:00:00,629.3689804262134
2011-05-30 19:00:00,621.839291957202
2011-05-30 20:00:00,605.8903198553433
2011-05-30 21:00:00,604.1536085842666
2011-05-30 22:00:00,565.5752364651865
2011-05-30 23:00:00,476.44584519537403
2011-05-31 00:00:00,366.6714215190772
2011-05-31 01:00:00,322.6498139292062
2011-05-31 02:00:00,304.50934861112717
2011-05-31 03:00:00,294.62835179557163
2011-05-31 04:00:00,302.7626144340503
2011-05-31 05:00:00,333.7790630130956
2011-05-31 06:00:00,402.50130458643224
2011-05-31 07:00:00,457.7283557399794
2011-05-31 08:00:00,486.957000273956
2011-05-31 09:00:00,568.9220549179378
2011-05-31 10:00:00,588.1979156386731
2011-05-31 11:00:00,603.3006655464847
2011-05-31 12:00:00,622.8334632792191
2011-05-31 13:00:00,645.8879216465344
2011-05-31 14:00:00,641.7859487030748
2011-05-31 15:00:00,643.1560441325803
2011-05-31 16:00:00,653.7575605926086
2011-05-31 17:00:00,670.4788901100461
2011-05-31 18:00:00,653.7094253705598
2011-05-31 19:00:00,648.2848083234298
2011-05-31 20:00:00,621.9657661258212
2011-05-31 21:00:00,610.2465948199527
2011-05-31 22:00:00,573.2814175559339
2011-05-31 23:00:00,476.54270037486856
2011-06-01 00:00:00,364.6991420737474
2011-06-01 01:00:00,320.7696507450619
2011-06-01 02:00:00,299.8721638637319
2011-06-01 03:00:00,289.8107472133742
2011-06-01 04:00:00,293.650471898974
2011-06-01 05:00:00,323.26914448313136
2011-06-01 06:00:00,389.28650897911757
2011-06-01 07:00:00,449.93159320450957
2011-06-01 08:00:00,481.3555639626584
2011-06-01 09:00:00,569.1200595599
2011-06-01 10:00:00,584.6072831605695
2011-06-01 11:00:00,597.7597831334658
2011-06-01 12:00:00,609.6274334056584
2011-06-01 13:00:00,633.6988202193807
2011-06-01 14:00:00,646.3727675113183
2011-06-01 15:00:00,654.3562065865518
2011-06-01 16:00:00,662.3432521174906
2011-06-01 17:00:00,666.5364160301043
2011-06-01 18:00:00,669.617289458002
2011-06-01 19:00:00,652.623574253227
2011-06-01 20:00:00,625.3020625094649
2011-06-01 21:00:00,614.5624860631054
2011-06-01 22:00:00,570.8130733135987
2011-06-01 23:00:00,474.1012584994488
2011-06-02 00:00:00,364.00269441622817
2011-06-02 01:00:00,317.10642641938796
2011-06-02 02:00:00,295.5607951174803
2011-06-02 03:00:00,286.56119199767335
2011-06-02 04:00:00,290.9030418591313
2011-06-02 05:00:00,314.2489245731465
2011-06-02 06:00:00,381.7941144387754
2011-06-02 07:00:00,438.34734853691447
2011-06-02 08:00:00,479.0259357866517
2011-06-02 09:00:00,556.712210827596
2011-06-02 10:00:00,566.7738563347712
2011-06-02 11:00:00,581.5762760815041
2011-06-02 12:00:00,598.2603920885139
2011-06-02 13:00:00,631.0190809002855
2011-06-02 14:00:00,631.5842171797741
2011-06-02 15:00:00,638.5179869488061
2011-06-02 16:00:00,650.5322000361405
2011-06-02 17:00:00,661.2792473892379
2011-06-02 18:00:00,653.0109842594544
2011-06-02 19:00:00,643.3659897718786
2011-06-02 20:00:00,623.6909667329447
2011-06-02 21:00:00,608.3649654602785
2011-06-02 22:00:00,567.6473890488586
2011-06-02 23:00:00,471.72680774176877
2011-06-03 00:00:00,367.17521841769246
2011-06-03 01:00:00,322.26401398636625
2011-06-03 02:00:00,299.7637180125253
2011-06-03 03:00:00,290.137827679174
2011-06-03 04:00:00,291.4098089602781
2011-06-03 05:00:00,321.8689814805881
2011-06-03 06:00:00,394.77276606519956
2011-06-03 07:00:00,456.09785424251925
2011-06-03 08:00:00,484.201919318851
2011-06-03 09:00:00,568.1014163188448
2011-06-03 10:00:00,591.0835630658239
2011-06-03 11:00:00,610.2981118605177
2011-06-03 12:00:00,635.051237472768
2011-06-03 13:00:00,659.7868287108089
2011-06-03 14:00:00,668.0740211482706
2011-06-03 15:00:00,676.3688681235468
2011-06-03 16:00:00,690.607072056459
2011-06-03 17:00:00,694.2291057932736
2011-06-03 18:00:00,676.5043912880489
2011-06-03 19:00:00,678.4473649329814
2011-06-03 20:00:00,641.3580909832964
2011-06-03 21:00:00,629.4086526832848
2011-06-03 22:00:00,590.3341243608545
2011-06-03 23:00:00,503.18543117277056
2011-06-04 00:00:00,386.7360942209332
2011-06-04 01:00:00,332.6452183567884
2011-06-04 02:00:00,309.6772784795264
2011-06-04 03:00:00,304.4344061892787
2011-06-04 04:00:00,308.5386228174442
2011-06-04 05:00:00,337.7394166992963
2011-06-04 06:00:00,413.8304737319846
2011-06-04 07:00:00,460.2013631686178
2011-06-04 08:00:00,497.18140383191593
2011-06-04 09:00:00,597.5464636544991
2011-06-04 10:00:00,636.808890416744
2011-06-04 11:00:00,663.5655126035847
2011-06-04 12:00:00,671.5749932677801
2011-06-04 13:00:00,682.3178232360315
2011-06-04 14:00:00,682.9121716304428
2011-06-04 15:00:00,689.9183767950989
2011-06-04 16:00:00,695.190381082502
2011-06-04 17:00:00,696.8229471739169
2011-06-04 18:00:00,686.4421287243308
2011-06-04 19:00:00,683.8781972550489
2011-06-04 20:00:00,662.2712509281564
2011-06-04 21:00:00,644.2745813426293
2011-06-04 22:00:00,590.0132107247204
2011-06-04 23:00:00,505.4950786315952
2011-06-05 00:00:00,389.7683816719832
2011-06-05 01:00:00,329.3455442869459
2011-06-05 02:00:00,308.44040985815866
2011-06-05 03:00:00,297.6705692278914
2011-06-05 04:00:00,304.539002588035
2011-06-05 05:00:00,332.18112733615305
2011-06-05 06:00:00,404.94461370029205
2011-06-05 07:00:00,452.6476502242816
2011-06-05 08:00:00,486.26974211514386
2011-06-05 09:00:00,597.6237549193976
2011-06-05 10:00:00,645.2465328466885
2011-06-05 11:00:00,664.7247507450516
2011-06-05 12:00:00,677.1211603062903
2011-06-05 13:00:00,670.870917772394
2011-06-05 14:00:00,654.1427584194798
2011-06-05 15:00:00,645.8519495976709
2011-06-05 16:00:00,645.1201907206979
2011-06-05 17:00:00,642.3674253737368
2011-06-05 18:00:00,635.8255551808244
2011-06-05 19:00:00,640.7161712218323
2011-06-05 20:00:00,621.051425981502
2011-06-05 21:00:00,607.0764758849928
2011-06-05 22:00:00,551.9733324361896
2011-06-05 23:00:00,440.3871754518406
2011-06-06 00:00:00,359.0430688336423
2011-06-06 01:00:00,337.74049918698114
2011-06-06 02:00:00,322.77506890696475
2011-06-06 03:00:00,318.08645102638224
2011-06-06 04:00:00,319.5015258568876
2011-06-06 05:00:00,351.23819572927925
2011-06-06 06:00:00,400.52717984502436
2011-06-06 07:00:00,469.71053659419204
2011-06-06 08:00:00,498.6924903774733
2011-06-06 09:00:00,578.1918359130495
2011-06-06 10:00:00,585.4505818116721
2011-06-06 11:00:00,594.4819278068086
2011-06-06 12:00:00,602.2230912524543
2011-06-06 13:00:00,618.3255334315704
2011-06-06 14:00:00,615.2596363688012
2011-06-06 15:00:00,619.7686855220971
2011-06-06 16:00:00,632.9829527447781
2011-06-06 17:00:00,631.5677654514408
2011-06-06 18:00:00,616.5230460703277
2011-06-06 19:00:00,613.0164474750901
2011-06-06 20:00:00,592.8110852278082
2011-06-06 21:00:00,591.3525297417641
2011-06-06 22:00:00,556.4091066656382
2011-06-06 23:00:00,472.6514161446409
2011-06-07 00:00:00,368.91275261128516
2011-06-07 01:00:00,324.22230069114585
2011-06-07 02:00:00,305.14921615914835
2011-06-07 03:00:00,295.4581031061874
2011-06-07 04:00:00,301.60693522764154
2011-06-07 05:00:00,321.9003381254044
2011-06-07 06:00:00,386.57065441855065
2011-06-07 07:00:00,455.588580364976
2011-06-07 08:00:00,476.9286744892819
2011-06-07 09:00:00,558.426265737946
2011-06-07 10:00:00,563.3274207939643
2011-06-07 11:00:00,572.3488592789923
2011-06-07 12:00:00,589.0412606033383
2011-06-07 13:00:00,597.3193891817806
2011-06-07 14:00:00,591.8609067921885
2011-06-07 15:00:00,589.328495350644
2011-06-07 16:00:00,592.1430018515669
2011-06-07 17:00:00,600.1593289364693
2011-06-07 18:00:00,593.9163261916555
2011-06-07 19:00:00,604.0476398133457
2011-06-07 20:00:00,581.1108779326928
2011-06-07 21:00:00,571.1576135010755
2011-06-07 22:00:00,539.8965342654209
2011-06-07 23:00:00,457.53530507470435
2011-06-08 00:00:00,354.0527647950895
2011-06-08 01:00:00,312.9350902070489
2011-06-08 02:00:00,292.89710890039476
2011-06-08 03:00:00,287.3130638912455
2011-06-08 04:00:00,292.29315512888525
2011-06-08 05:00:00,317.8789889572203
2011-06-08 06:00:00,384.66683252414913
2011-06-08 07:00:00,439.9717600561863
2011-06-08 08:00:00,466.92238111516315
2011-06-08 09:00:00,541.7632601443752
2011-06-08 10:00:00,554.116159327154
2011-06-08 11:00:00,564.8755439189941
2011-06-08 12:00:00,571.8981401890524
2011-06-08 13:00:00,589.0820129590892
2011-06-08 14:00:00,587.004052888762
2011-06-08 15:00:00,587.3711795175735
2011-06-08 16:00:00,600.9760454041788
2011-06-08 17:00:00,603.3830733799297
2011-06-08 18:00:00,601.4373480195813
2011-06-08 19:00:00,598.749775914013
2011-06-08 20:00:00,575.8324890066287
2011-06-08 21:00:00,571.1174343019696
2011-06-08 22:00:00,540.2102977312915
2011-06-08 23:00:00,449.6168146677633
2011-06-09 00:00:00,343.37117786678056
2011-06-09 01:00:00,298.8610346637364
2011-06-09 02:00:00,281.1527384367846
2011-06-09 03:00:00,271.61281491023357
2011-06-09 04:00:00,283.1708744015822
2011-06-09 05:00:00,308.6410514748209
2011-06-09 06:00:00,374.5137816923165
2011-06-09 07:00:00,444.01205762835303
2011-06-09 08:00:00,460.52719755596377
2011-06-09 09:00:00,545.7576296853953
2011-06-09 10:00:00,554.7321978850183
2011-06-09 11:00:00,569.047803375131
2011-06-09 12:00:00,576.5350025120724
2011-06-09 13:00:00,584.1794075968158
2011-06-09 14:00:00,588.9376660042758
2011-06-09 15:00:00,589.6256343877703
2011-06-09 16:00:00,602.0642401471492
2011-06-09 17:00:00,613.9192680424022
2011-06-09 18:00:00,603.8126061679907
2011-06-09 19:00:00,606.7920433585714
2011-06-09 20:00:00,587.1491989682852
2011-06-09 21:00:00,582.0850325387624
2011-06-09 22:00:00,554.2474416546983
2011-06-09 23:00:00,471.5285474530852
2011-06-10 00:00:00,357.6402730457141
2011-06-10 01:00:00,308.5723904165972
2011-06-10 02:00:00,290.9630487499948
2011-06-10 03:00:00,283.9901466641528
2011-06-10 04:00:00,288.17180873243797
2011-06-10 05:00:00,313.0635062766703
2011-06-10 06:00:00,377.5818356160021
2011-06-10 07:00:00,443.54990684123635
2011-06-10 08:00:00,476.955648184272
2011-06-10 09:00:00,561.4706326271556
2011-06-10 10:00:00,582.4438868595358
2011-06-10 11:00:00,597.5914018413926
2011-06-10 12:00:00,615.5953474571351
2011-06-10 13:00:00,632.4802833796989
2011-06-10 14:00:00,631.4666396107563
2011-06-10 15:00:00,638.0531602456165
2011-06-10 16:00:00,648.5036027849534
2011-06-10 17:00:00,660.6957875663745
2011-06-10 18:00:00,635.9131076726312
2011-06-10 19:00:00,631.6450091685025
2011-06-10 20:00:00,603.5975176708646
2011-06-10 21:00:00,592.0012273803216
2011-06-10 22:00:00,544.4776038069477
2011-06-10 23:00:00,455.1246154130928
2011-06-11 00:00:00,361.2354264260753
2011-06-11 01:00:00,304.8951096897116
2011-06-11 02:00:00,288.3232251013751
2011-06-11 03:00:00,279.49399207230437
2011-06-11 04:00:00,284.99091306643777
2011-06-11 05:00:00,310.2036736837592
2011-06-11 06:00:00,372.31382894357444
2011-06-11 07:00:00,445.6141577657299
2011-06-11 08:00:00,470.3045851501763
2011-06-11 09:00:00,566.7843681629748
2011-06-11 10:00:00,595.8622443400034
2011-06-11 11:00:00,611.4452897529015
2011-06-11 12:00:00,614.2175398071217
2011-06-11 13:00:00,623.3294942456083
2011-06-11 14:00:00,626.1596638004996
2011-06-11 15:00:00,632.9896532391294
2011-06-11 16:00:00,641.5256830910612
2011-06-11 17:00:00,640.4072410341226
2011-06-11 18:00:00,639.4558931705757
2011-06-11 19:00:00,636.4347413924146
2011-06-11 20:00:00,611.7300151385508
2011-06-11 21:00:00,595.9189033883689
2011-06-11 22:00:00,553.7266828771278
2011-06-11 23:00:00,462.93587689197557
2011-06-12 00:00:00,343.9630308770747
2011-06-12 01:00:00,287.59630539186634
2011-06-12 02:00:00,281.18843491270883
2011-06-12 03:00:00,285.3134094211343
2011-06-12 04:00:00,280.8094169294445
2011-06-12 05:00:00,310.19478334082953
2011-06-12 06:00:00,374.8295390122789
2011-06-12 07:00:00,435.4894285424315
2011-06-12 08:00:00,467.0581705243693
2011-06-12 09:00:00,559.8570015965198
2011-06-12 10:00:00,597.909959581178
2011-06-12 11:00:00,618.4279180895263
2011-06-12 12:00:00,626.9596240357749
2011-06-12 13:00:00,623.9422796121357
2011-06-12 14:00:00,615.0853549168517
2011-06-12 15:00:00,620.5614767785327
2011-06-12 16:00:00,627.8967077674616
2011-06-12 17:00:00,624.2680374750247
2011-06-12 18:00:00,621.4929900984182
2011-06-12 19:00:00,619.3551486641635
2011-06-12 20:00:00,592.6625359478493
2011-06-12 21:00:00,576.0514779764399
2011-06-12 22:00:00,531.4346401228598
2011-06-12 23:00:00,425.7065433808066
2011-06-13 00:00:00,349.88600597122877
2011-06-13 01:00:00,310.86498006171524
2011-06-13 02:00:00,296.88758661933497
2011-06-13 03:00:00,290.5829370586041
2011-06-13 04:00:00,296.6000605522378
2011-06-13 05:00:00,322.1395029754492
2011-06-13 06:00:00,385.483250098491
2011-06-13 07:00:00,462.41416861899756
2011-06-13 08:00:00,487.21773518133256
2011-06-13 09:00:00,564.2676014025656
2011-06-13 10:00:00,575.6296543450619
2011-06-13 11:00:00,587.8930764004001
2011-06-13 12:00:00,615.3021222038396
2011-06-13 13:00:00,642.5438667089581
2011-06-13 14:00:00,638.0115845701506
2011-06-13 15:00:00,641.0088230508962
2011-06-13 16:00:00,662.513995345188
2011-06-13 17:00:00,662.657781916868
2011-06-13 18:00:00,646.3275275013242
2011-06-13 19:00:00,639.9156546435693
2011-06-13 20:00:00,614.5005578283731
2011-06-13 21:00:00,601.1575430526385
2011-06-13 22:00:00,566.3985905582387
2011-06-13 23:00:00,478.64545991400536
2011-06-14 00:00:00,372.6429758690953
2011-06-14 01:00:00,332.7790404852314
2011-06-14 02:00:00,319.8106421639455
2011-06-14 03:00:00,303.80451380946926
2011-06-14 04:00:00,305.0661312930205
2011-06-14 05:00:00,330.4387087350575
2011-06-14 06:00:00,403.07717198036573
2011-06-14 07:00:00,468.5512820593701
2011-06-14 08:00:00,486.7583654983283
2011-06-14 09:00:00,566.5860681516092
2011-06-14 10:00:00,582.9853245121471
2011-06-14 11:00:00,601.7053578125087
2011-06-14 12:00:00,617.3228625778012
2011-06-14 13:00:00,639.3722841875579
2011-06-14 14:00:00,636.1813276869156
2011-06-14 15:00:00,642.7446126578743
2011-06-14 16:00:00,658.5515512341268
2011-06-14 17:00:00,663.0730024546613
2011-06-14 18:00:00,651.2246736270769
2011-06-14 19:00:00,651.4291644348727
2011-06-14 20:00:00,612.3469720338431
