timestamp,total_load,is_extreme_90,threshold_90,threshold_95
2010-03-03 00:00:00,184.7,0,237.6,258.8
2010-03-03 01:00:00,174.8,0,237.6,258.8
2010-03-03 02:00:00,173.5,0,237.6,258.8
2010-03-03 03:00:00,176.5,0,237.6,258.8
2010-03-03 04:00:00,181.4,0,237.6,258.8
2010-03-03 05:00:00,189.0,0,237.6,258.8
2010-03-03 06:00:00,202.8,0,237.6,258.8
2010-03-03 07:00:00,221.0,0,237.6,258.8
2010-03-03 08:00:00,226.6,0,237.6,258.8
2010-03-03 09:00:00,224.9,0,237.6,258.8
2010-03-03 10:00:00,214.5,0,237.6,258.8
2010-03-03 11:00:00,205.8,0,237.6,258.8
2010-03-03 12:00:00,199.2,0,237.6,258.8
2010-03-03 13:00:00,195.7,0,237.6,258.8
2010-03-03 14:00:00,193.0,0,237.6,258.8
2010-03-03 15:00:00,188.4,0,237.6,258.8
2010-03-03 16:00:00,188.3,0,237.6,258.8
2010-03-03 17:00:00,192.6,0,237.6,258.8
2010-03-03 18:00:00,200.3,0,237.6,258.8
2010-03-03 19:00:00,212.6,0,237.6,258.8
2010-03-03 20:00:00,212.2,0,237.6,258.8
2010-03-03 21:00:00,206.9,0,237.6,258.8
2010-03-03 22:00:00,197.3,0,237.6,258.8
2010-03-03 23:00:00,183.3,0,237.6,258.8
2010-03-04 00:00:00,169.8,0,237.6,258.8
2010-03-04 01:00:00,161.7,0,237.6,258.8
2010-03-04 02:00:00,159.3,0,237.6,258.8
2010-03-04 03:00:00,159.4,0,237.6,258.8
2010-03-04 04:00:00,162.3,0,237.6,258.8
2010-03-04 05:00:00,169.9,0,237.6,258.8
2010-03-04 06:00:00,186.7,0,237.6,258.8
2010-03-04 07:00:00,214.0,0,237.6,258.8
2010-03-04 08:00:00,206.9,0,237.6,258.8
2010-03-04 09:00:00,182.3,0,237.6,258.8
2010-03-04 10:00:00,165.7,0,237.6,258.8
2010-03-04 11:00:00,154.2,0,237.6,258.8
2010-03-04 12:00:00,144.5,0,237.6,258.8
2010-03-04 13:00:00,133.9,0,237.6,258.8
2010-03-04 14:00:00,128.2,0,237.6,258.8
2010-03-04 15:00:00,122.6,0,237.6,258.8
2010-03-04 16:00:00,121.5,0,237.6,258.8
2010-03-04 17:00:00,126.8,0,237.6,258.8
2010-03-04 18:00:00,139.7,0,237.6,258.8
2010-03-04 19:00:00,169.8,0,237.6,258.8
2010-03-04 20:00:00,184.6,0,237.6,258.8
2010-03-04 21:00:00,190.4,0,237.6,258.8
2010-03-04 22:00:00,189.7,0,237.6,258.8
2010-03-04 23:00:00,182.2,0,237.6,258.8
2010-03-05 00:00:00,174.7,0,237.6,258.8
2010-03-05 01:00:00,170.9,0,237.6,258.8
2010-03-05 02:00:00,172.4,0,237.6,258.8
2010-03-05 03:00:00,175.2,0,237.6,258.8
2010-03-05 04:00:00,180.4,0,237.6,258.8
2010-03-05 05:00:00,188.8,0,237.6,258.8
2010-03-05 06:00:00,205.7,0,237.6,258.8
2010-03-05 07:00:00,229.5,0,237.6,258.8
2010-03-05 08:00:00,220.4,0,237.6,258.8
2010-03-05 09:00:00,194.1,0,237.6,258.8
2010-03-05 10:00:00,175.9,0,237.6,258.8
2010-03-05 11:00:00,161.9,0,237.6,258.8
2010-03-05 12:00:00,150.3,0,237.6,258.8
2010-03-05 13:00:00,139.8,0,237.6,258.8
2010-03-05 14:00:00,130.8,0,237.6,258.8
2010-03-05 15:00:00,126.1,0,237.6,258.8
2010-03-05 16:00:00,126.1,0,237.6,258.8
2010-03-05 17:00:00,134.5,0,237.6,258.8
2010-03-05 18:00:00,148.9,0,237.6,258.8
2010-03-05 19:00:00,172.5,0,237.6,258.8
2010-03-05 20:00:00,178.4,0,237.6,258.8
2010-03-05 21:00:00,178.6,0,237.6,258.8
2010-03-05 22:00:00,176.3,0,237.6,258.8
2010-03-05 23:00:00,169.6,0,237.6,258.8
2010-03-06 00:00:00,161.7,0,237.6,258.8
2010-03-06 01:00:00,155.2,0,237.6,258.8
2010-03-06 02:00:00,153.1,0,237.6,258.8
2010-03-06 03:00:00,156.2,0,237.6,258.8
2010-03-06 04:00:00,159.8,0,237.6,258.8
2010-03-06 05:00:00,166.1,0,237.6,258.8
2010-03-06 06:00:00,175.7,0,237.6,258.8
2010-03-06 07:00:00,186.8,0,237.6,258.8
2010-03-06 08:00:00,191.5,0,237.6,258.8
2010-03-06 09:00:00,186.6,0,237.6,258.8
2010-03-06 10:00:00,176.1,0,237.6,258.8
2010-03-06 11:00:00,163.6,0,237.6,258.8
2010-03-06 12:00:00,150.2,0,237.6,258.8
2010-03-06 13:00:00,138.8,0,237.6,258.8
2010-03-06 14:00:00,128.6,0,237.6,258.8
2010-03-06 15:00:00,121.0,0,237.6,258.8
2010-03-06 16:00:00,116.7,0,237.6,258.8
2010-03-06 17:00:00,118.6,0,237.6,258.8
2010-03-06 18:00:00,127.3,0,237.6,258.8
2010-03-06 19:00:00,151.8,0,237.6,258.8
2010-03-06 20:00:00,168.5,0,237.6,258.8
2010-03-06 21:00:00,176.7,0,237.6,258.8
2010-03-06 22:00:00,181.2,0,237.6,258.8
2010-03-06 23:00:00,180.7,0,237.6,258.8
2010-03-07 00:00:00,178.9,0,237.6,258.8
2010-03-07 01:00:00,177.5,0,237.6,258.8
2010-03-07 02:00:00,178.1,0,237.6,258.8
2010-03-07 03:00:00,182.4,0,237.6,258.8
2010-03-07 04:00:00,185.9,0,237.6,258.8
2010-03-07 05:00:00,190.8,0,237.6,258.8
2010-03-07 06:00:00,197.6,0,237.6,258.8
2010-03-07 07:00:00,207.0,0,237.6,258.8
2010-03-07 08:00:00,209.9,0,237.6,258.8
2010-03-07 09:00:00,198.0,0,237.6,258.8
2010-03-07 10:00:00,176.4,0,237.6,258.8
2010-03-07 11:00:00,150.8,0,237.6,258.8
2010-03-07 12:00:00,131.3,0,237.6,258.8
2010-03-07 13:00:00,121.9,0,237.6,258.8
2010-03-07 14:00:00,115.2,0,237.6,258.8
2010-03-07 15:00:00,108.9,0,237.6,258.8
2010-03-07 16:00:00,105.1,0,237.6,258.8
2010-03-07 17:00:00,104.9,0,237.6,258.8
2010-03-07 18:00:00,111.8,0,237.6,258.8
2010-03-07 19:00:00,133.0,0,237.6,258.8
2010-03-07 20:00:00,147.1,0,237.6,258.8
2010-03-07 21:00:00,152.1,0,237.6,258.8
2010-03-07 22:00:00,150.6,0,237.6,258.8
2010-03-07 23:00:00,143.4,0,237.6,258.8
2010-03-08 00:00:00,137.1,0,237.6,258.8
2010-03-08 01:00:00,134.4,0,237.6,258.8
2010-03-08 02:00:00,135.8,0,237.6,258.8
2010-03-08 03:00:00,140.4,0,237.6,258.8
2010-03-08 04:00:00,147.0,0,237.6,258.8
2010-03-08 05:00:00,157.5,0,237.6,258.8
2010-03-08 06:00:00,176.7,0,237.6,258.8
2010-03-08 07:00:00,203.8,0,237.6,258.8
2010-03-08 08:00:00,192.6,0,237.6,258.8
2010-03-08 09:00:00,163.3,0,237.6,258.8
2010-03-08 10:00:00,144.2,0,237.6,258.8
2010-03-08 11:00:00,129.8,0,237.6,258.8
2010-03-08 12:00:00,120.5,0,237.6,258.8
2010-03-08 13:00:00,112.2,0,237.6,258.8
2010-03-08 14:00:00,106.7,0,237.6,258.8
2010-03-08 15:00:00,102.3,0,237.6,258.8
2010-03-08 16:00:00,100.7,0,237.6,258.8
2010-03-08 17:00:00,103.0,0,237.6,258.8
2010-03-08 18:00:00,110.4,0,237.6,258.8
2010-03-08 19:00:00,134.4,0,237.6,258.8
2010-03-08 20:00:00,149.7,0,237.6,258.8
2010-03-08 21:00:00,154.6,0,237.6,258.8
2010-03-08 22:00:00,153.7,0,237.6,258.8
2010-03-08 23:00:00,148.4,0,237.6,258.8
2010-03-09 00:00:00,142.1,0,237.6,258.8
2010-03-09 01:00:00,140.1,0,237.6,258.8
2010-03-09 02:00:00,142.3,0,237.6,258.8
2010-03-09 03:00:00,147.0,0,237.6,258.8
2010-03-09 04:00:00,153.4,0,237.6,258.8
2010-03-09 05:00:00,163.3,0,237.6,258.8
2010-03-09 06:00:00,182.0,0,237.6,258.8
2010-03-09 07:00:00,206.8,0,237.6,258.8
2010-03-09 08:00:00,194.8,0,237.6,258.8
2010-03-09 09:00:00,161.8,0,237.6,258.8
2010-03-09 10:00:00,136.6,0,237.6,258.8
2010-03-09 11:00:00,121.3,0,237.6,258.8
2010-03-09 12:00:00,112.2,0,237.6,258.8
2010-03-09 13:00:00,105.4,0,237.6,258.8
2010-03-09 14:00:00,100.8,0,237.6,258.8
2010-03-09 15:00:00,100.4,0,237.6,258.8
2010-03-09 16:00:00,99.2,0,237.6,258.8
2010-03-09 17:00:00,100.9,0,237.6,258.8
2010-03-09 18:00:00,105.8,0,237.6,258.8
2010-03-09 19:00:00,124.8,0,237.6,258.8
2010-03-09 20:00:00,133.4,0,237.6,258.8
2010-03-09 21:00:00,132.0,0,237.6,258.8
2010-03-09 22:00:00,126.4,0,237.6,258.8
2010-03-09 23:00:00,116.7,0,237.6,258.8
2010-03-10 00:00:00,107.1,0,237.6,258.8
2010-03-10 01:00:00,101.9,0,237.6,258.8
2010-03-10 02:00:00,101.7,0,237.6,258.8
2010-03-10 03:00:00,103.9,0,237.6,258.8
2010-03-10 04:00:00,106.9,0,237.6,258.8
2010-03-10 05:00:00,112.7,0,237.6,258.8
2010-03-10 06:00:00,126.4,0,237.6,258.8
2010-03-10 07:00:00,148.4,0,237.6,258.8
2010-03-10 08:00:00,146.0,0,237.6,258.8
2010-03-10 09:00:00,130.1,0,237.6,258.8
2010-03-10 10:00:00,118.9,0,237.6,258.8
2010-03-10 11:00:00,110.2,0,237.6,258.8
2010-03-10 12:00:00,104.5,0,237.6,258.8
2010-03-10 13:00:00,101.2,0,237.6,258.8
2010-03-10 14:00:00,99.6,0,237.6,258.8
2010-03-10 15:00:00,98.8,0,237.6,258.8
2010-03-10 16:00:00,97.4,0,237.6,258.8
2010-03-10 17:00:00,102.2,0,237.6,258.8
2010-03-10 18:00:00,109.6,0,237.6,258.8
2010-03-10 19:00:00,126.0,0,237.6,258.8
2010-03-10 20:00:00,129.2,0,237.6,258.8
2010-03-10 21:00:00,126.4,0,237.6,258.8
2010-03-10 22:00:00,119.0,0,237.6,258.8
2010-03-10 23:00:00,107.0,0,237.6,258.8
2010-03-11 00:00:00,95.5,0,237.6,258.8
2010-03-11 01:00:00,87.9,0,237.6,258.8
2010-03-11 02:00:00,84.6,0,237.6,258.8
2010-03-11 03:00:00,83.8,0,237.6,258.8
2010-03-11 04:00:00,85.2,0,237.6,258.8
2010-03-11 05:00:00,89.6,0,237.6,258.8
2010-03-11 06:00:00,102.2,0,237.6,258.8
2010-03-11 07:00:00,123.7,0,237.6,258.8
2010-03-11 08:00:00,126.4,0,237.6,258.8
2010-03-11 09:00:00,119.5,0,237.6,258.8
2010-03-11 10:00:00,114.0,0,237.6,258.8
2010-03-11 11:00:00,109.1,0,237.6,258.8
2010-03-11 12:00:00,104.4,0,237.6,258.8
2010-03-11 13:00:00,99.9,0,237.6,258.8
2010-03-11 14:00:00,98.4,0,237.6,258.8
2010-03-11 15:00:00,97.5,0,237.6,258.8
2010-03-11 16:00:00,97.7,0,237.6,258.8
2010-03-11 17:00:00,102.8,0,237.6,258.8
2010-03-11 18:00:00,109.0,0,237.6,258.8
2010-03-11 19:00:00,123.8,0,237.6,258.8
2010-03-11 20:00:00,127.7,0,237.6,258.8
2010-03-11 21:00:00,123.9,0,237.6,258.8
2010-03-11 22:00:00,116.6,0,237.6,258.8
2010-03-11 23:00:00,104.4,0,237.6,258.8
2010-03-12 00:00:00,92.5,0,237.6,258.8
2010-03-12 01:00:00,84.5,0,237.6,258.8
2010-03-12 02:00:00,80.3,0,237.6,258.8
2010-03-12 03:00:00,78.3,0,237.6,258.8
2010-03-12 04:00:00,78.9,0,237.6,258.8
2010-03-12 05:00:00,81.7,0,237.6,258.8
2010-03-12 06:00:00,92.5,0,237.6,258.8
2010-03-12 07:00:00,112.3,0,237.6,258.8
2010-03-12 08:00:00,115.9,0,237.6,258.8
2010-03-12 09:00:00,111.7,0,237.6,258.8
2010-03-12 10:00:00,109.1,0,237.6,258.8
2010-03-12 11:00:00,106.8,0,237.6,258.8
2010-03-12 12:00:00,107.2,0,237.6,258.8
2010-03-12 13:00:00,103.5,0,237.6,258.8
2010-03-12 14:00:00,101.9,0,237.6,258.8
2010-03-12 15:00:00,101.7,0,237.6,258.8
2010-03-12 16:00:00,103.9,0,237.6,258.8
2010-03-12 17:00:00,109.7,0,237.6,258.8
2010-03-12 18:00:00,114.2,0,237.6,258.8
2010-03-12 19:00:00,124.2,0,237.6,258.8
2010-03-12 20:00:00,124.9,0,237.6,258.8
2010-03-12 21:00:00,122.0,0,237.6,258.8
2010-03-12 22:00:00,115.3,0,237.6,258.8
2010-03-12 23:00:00,106.7,0,237.6,258.8
2010-03-13 00:00:00,97.8,0,237.6,258.8
2010-03-13 01:00:00,90.1,0,237.6,258.8
2010-03-13 02:00:00,85.5,0,237.6,258.8
2010-03-13 03:00:00,83.6,0,237.6,258.8
2010-03-13 04:00:00,83.0,0,237.6,258.8
2010-03-13 05:00:00,84.1,0,237.6,258.8
2010-03-13 06:00:00,88.9,0,237.6,258.8
2010-03-13 07:00:00,95.7,0,237.6,258.8
2010-03-13 08:00:00,105.1,0,237.6,258.8
2010-03-13 09:00:00,115.8,0,237.6,258.8
2010-03-13 10:00:00,117.4,0,237.6,258.8
2010-03-13 11:00:00,114.7,0,237.6,258.8
2010-03-13 12:00:00,110.3,0,237.6,258.8
2010-03-13 13:00:00,105.6,0,237.6,258.8
2010-03-13 14:00:00,101.1,0,237.6,258.8
2010-03-13 15:00:00,97.9,0,237.6,258.8
2010-03-13 16:00:00,96.4,0,237.6,258.8
2010-03-13 17:00:00,97.2,0,237.6,258.8
2010-03-13 18:00:00,99.9,0,237.6,258.8
2010-03-13 19:00:00,110.7,0,237.6,258.8
2010-03-13 20:00:00,116.1,0,237.6,258.8
2010-03-13 21:00:00,113.7,0,237.6,258.8
2010-03-13 22:00:00,110.1,0,237.6,258.8
2010-03-13 23:00:00,103.9,0,237.6,258.8
2010-03-14 00:00:00,96.9,0,237.6,258.8
2010-03-14 01:00:00,90.8,0,237.6,258.8
2010-03-14 02:00:00,89.4,0,237.6,258.8
2010-03-14 03:00:00,88.1,0,237.6,258.8
2010-03-14 04:00:00,88.7,0,237.6,258.8
2010-03-14 05:00:00,91.4,0,237.6,258.8
2010-03-14 06:00:00,96.4,0,237.6,258.8
2010-03-14 07:00:00,104.1,0,237.6,258.8
2010-03-14 08:00:00,115.2,0,237.6,258.8
2010-03-14 09:00:00,131.0,0,237.6,258.8
2010-03-14 10:00:00,138.4,0,237.6,258.8
2010-03-14 11:00:00,136.7,0,237.6,258.8
2010-03-14 12:00:00,131.4,0,237.6,258.8
2010-03-14 13:00:00,129.1,0,237.6,258.8
2010-03-14 14:00:00,126.5,0,237.6,258.8
2010-03-14 15:00:00,119.8,0,237.6,258.8
2010-03-14 16:00:00,114.8,0,237.6,258.8
2010-03-14 17:00:00,113.6,0,237.6,258.8
2010-03-14 18:00:00,115.8,0,237.6,258.8
2010-03-14 19:00:00,119.9,0,237.6,258.8
2010-03-14 20:00:00,133.4,0,237.6,258.8
2010-03-14 21:00:00,140.5,0,237.6,258.8
2010-03-14 22:00:00,136.5,0,237.6,258.8
2010-03-14 23:00:00,125.2,0,237.6,258.8
2010-03-15 00:00:00,113.0,0,237.6,258.8
2010-03-15 01:00:00,104.4,0,237.6,258.8
2010-03-15 02:00:00,101.7,0,237.6,258.8
2010-03-15 03:00:00,101.9,0,237.6,258.8
2010-03-15 04:00:00,104.3,0,237.6,258.8
2010-03-15 05:00:00,109.6,0,237.6,258.8
2010-03-15 06:00:00,122.3,0,237.6,258.8
2010-03-15 07:00:00,148.3,0,237.6,258.8
2010-03-15 08:00:00,154.7,0,237.6,258.8
2010-03-15 09:00:00,139.8,0,237.6,258.8
2010-03-15 10:00:00,128.7,0,237.6,258.8
2010-03-15 11:00:00,121.4,0,237.6,258.8
2010-03-15 12:00:00,119.3,0,237.6,258.8
2010-03-15 13:00:00,114.6,0,237.6,258.8
2010-03-15 14:00:00,113.8,0,237.6,258.8
2010-03-15 15:00:00,114.8,0,237.6,258.8
2010-03-15 16:00:00,118.0,0,237.6,258.8
2010-03-15 17:00:00,125.2,0,237.6,258.8
2010-03-15 18:00:00,134.6,0,237.6,258.8
2010-03-15 19:00:00,145.8,0,237.6,258.8
2010-03-15 20:00:00,155.7,0,237.6,258.8
2010-03-15 21:00:00,159.3,0,237.6,258.8
2010-03-15 22:00:00,152.0,0,237.6,258.8
2010-03-15 23:00:00,137.9,0,237.6,258.8
2010-03-16 00:00:00,125.3,0,237.6,258.8
2010-03-16 01:00:00,116.3,0,237.6,258.8
2010-03-16 02:00:00,113.4,0,237.6,258.8
2010-03-16 03:00:00,113.0,0,237.6,258.8
2010-03-16 04:00:00,115.1,0,237.6,258.8
2010-03-16 05:00:00,120.3,0,237.6,258.8
2010-03-16 06:00:00,133.8,0,237.6,258.8
2010-03-16 07:00:00,159.2,0,237.6,258.8
2010-03-16 08:00:00,162.9,0,237.6,258.8
2010-03-16 09:00:00,155.1,0,237.6,258.8
2010-03-16 10:00:00,151.3,0,237.6,258.8
2010-03-16 11:00:00,148.5,0,237.6,258.8
2010-03-16 12:00:00,147.1,0,237.6,258.8
2010-03-16 13:00:00,145.4,0,237.6,258.8
2010-03-16 14:00:00,141.6,0,237.6,258.8
2010-03-16 15:00:00,135.1,0,237.6,258.8
2010-03-16 16:00:00,133.1,0,237.6,258.8
2010-03-16 17:00:00,135.2,0,237.6,258.8
2010-03-16 18:00:00,138.1,0,237.6,258.8
2010-03-16 19:00:00,141.8,0,237.6,258.8
2010-03-16 20:00:00,155.8,0,237.6,258.8
2010-03-16 21:00:00,168.4,0,237.6,258.8
2010-03-16 22:00:00,166.3,0,237.6,258.8
2010-03-16 23:00:00,157.6,0,237.6,258.8
2010-03-17 00:00:00,146.2,0,237.6,258.8
2010-03-17 01:00:00,140.8,0,237.6,258.8
2010-03-17 02:00:00,140.7,0,237.6,258.8
2010-03-17 03:00:00,143.0,0,237.6,258.8
2010-03-17 04:00:00,147.1,0,237.6,258.8
2010-03-17 05:00:00,155.0,0,237.6,258.8
2010-03-17 06:00:00,170.9,0,237.6,258.8
2010-03-17 07:00:00,198.4,0,237.6,258.8
2010-03-17 08:00:00,200.0,0,237.6,258.8
2010-03-17 09:00:00,173.9,0,237.6,258.8
2010-03-17 10:00:00,148.8,0,237.6,258.8
2010-03-17 11:00:00,130.7,0,237.6,258.8
2010-03-17 12:00:00,118.8,0,237.6,258.8
2010-03-17 13:00:00,109.1,0,237.6,258.8
2010-03-17 14:00:00,104.3,0,237.6,258.8
2010-03-17 15:00:00,102.4,0,237.6,258.8
2010-03-17 16:00:00,100.7,0,237.6,258.8
2010-03-17 17:00:00,103.7,0,237.6,258.8
2010-03-17 18:00:00,107.8,0,237.6,258.8
2010-03-17 19:00:00,117.4,0,237.6,258.8
2010-03-17 20:00:00,131.6,0,237.6,258.8
2010-03-17 21:00:00,141.8,0,237.6,258.8
2010-03-17 22:00:00,139.0,0,237.6,258.8
2010-03-17 23:00:00,129.9,0,237.6,258.8
2010-03-18 00:00:00,118.6,0,237.6,258.8
2010-03-18 01:00:00,111.2,0,237.6,258.8
2010-03-18 02:00:00,109.4,0,237.6,258.8
2010-03-18 03:00:00,107.8,0,237.6,258.8
2010-03-18 04:00:00,110.0,0,237.6,258.8
2010-03-18 05:00:00,119.2,0,237.6,258.8
2010-03-18 06:00:00,132.3,0,237.6,258.8
2010-03-18 07:00:00,158.7,0,237.6,258.8
2010-03-18 08:00:00,161.1,0,237.6,258.8
2010-03-18 09:00:00,150.3,0,237.6,258.8
2010-03-18 10:00:00,140.3,0,237.6,258.8
2010-03-18 11:00:00,127.2,0,237.6,258.8
2010-03-18 12:00:00,117.3,0,237.6,258.8
2010-03-18 13:00:00,108.9,0,237.6,258.8
2010-03-18 14:00:00,105.4,0,237.6,258.8
2010-03-18 15:00:00,103.7,0,237.6,258.8
2010-03-18 16:00:00,102.9,0,237.6,258.8
2010-03-18 17:00:00,105.4,0,237.6,258.8
2010-03-18 18:00:00,109.9,0,237.6,258.8
2010-03-18 19:00:00,115.8,0,237.6,258.8
2010-03-18 20:00:00,130.4,0,237.6,258.8
2010-03-18 21:00:00,140.7,0,237.6,258.8
2010-03-18 22:00:00,137.6,0,237.6,258.8
2010-03-18 23:00:00,128.2,0,237.6,258.8
2010-03-19 00:00:00,117.9,0,237.6,258.8
2010-03-19 01:00:00,112.8,0,237.6,258.8
2010-03-19 02:00:00,112.5,0,237.6,258.8
2010-03-19 03:00:00,114.4,0,237.6,258.8
2010-03-19 04:00:00,118.9,0,237.6,258.8
2010-03-19 05:00:00,127.4,0,237.6,258.8
2010-03-19 06:00:00,144.5,0,237.6,258.8
2010-03-19 07:00:00,173.6,0,237.6,258.8
2010-03-19 08:00:00,176.4,0,237.6,258.8
2010-03-19 09:00:00,154.2,0,237.6,258.8
2010-03-19 10:00:00,134.0,0,237.6,258.8
2010-03-19 11:00:00,119.8,0,237.6,258.8
2010-03-19 12:00:00,109.1,0,237.6,258.8
2010-03-19 13:00:00,101.5,0,237.6,258.8
2010-03-19 14:00:00,98.2,0,237.6,258.8
2010-03-19 15:00:00,96.2,0,237.6,258.8
2010-03-19 16:00:00,93.9,0,237.6,258.8
2010-03-19 17:00:00,95.4,0,237.6,258.8
2010-03-19 18:00:00,97.2,0,237.6,258.8
2010-03-19 19:00:00,99.5,0,237.6,258.8
2010-03-19 20:00:00,108.4,0,237.6,258.8
2010-03-19 21:00:00,116.7,0,237.6,258.8
2010-03-19 22:00:00,114.7,0,237.6,258.8
2010-03-19 23:00:00,109.7,0,237.6,258.8
2010-03-20 00:00:00,102.2,0,237.6,258.8
2010-03-20 01:00:00,96.1,0,237.6,258.8
2010-03-20 02:00:00,94.9,0,237.6,258.8
2010-03-20 03:00:00,96.4,0,237.6,258.8
2010-03-20 04:00:00,100.1,0,237.6,258.8
2010-03-20 05:00:00,106.2,0,237.6,258.8
2010-03-20 06:00:00,115.2,0,237.6,258.8
2010-03-20 07:00:00,128.8,0,237.6,258.8
2010-03-20 08:00:00,141.7,0,237.6,258.8
2010-03-20 09:00:00,145.0,0,237.6,258.8
2010-03-20 10:00:00,133.8,0,237.6,258.8
2010-03-20 11:00:00,120.2,0,237.6,258.8
2010-03-20 12:00:00,110.8,0,237.6,258.8
2010-03-20 13:00:00,105.7,0,237.6,258.8
2010-03-20 14:00:00,101.2,0,237.6,258.8
2010-03-20 15:00:00,98.8,0,237.6,258.8
2010-03-20 16:00:00,98.1,0,237.6,258.8
2010-03-20 17:00:00,99.3,0,237.6,258.8
2010-03-20 18:00:00,100.8,0,237.6,258.8
2010-03-20 19:00:00,101.0,0,237.6,258.8
2010-03-20 20:00:00,107.5,0,237.6,258.8
2010-03-20 21:00:00,114.6,0,237.6,258.8
2010-03-20 22:00:00,109.3,0,237.6,258.8
2010-03-20 23:00:00,101.9,0,237.6,258.8
2010-03-21 00:00:00,91.8,0,237.6,258.8
2010-03-21 01:00:00,82.7,0,237.6,258.8
2010-03-21 02:00:00,78.2,0,237.6,258.8
2010-03-21 03:00:00,77.1,0,237.6,258.8
2010-03-21 04:00:00,78.1,0,237.6,258.8
2010-03-21 05:00:00,81.0,0,237.6,258.8
2010-03-21 06:00:00,86.2,0,237.6,258.8
2010-03-21 07:00:00,95.9,0,237.6,258.8
2010-03-21 08:00:00,108.6,0,237.6,258.8
2010-03-21 09:00:00,121.6,0,237.6,258.8
2010-03-21 10:00:00,122.3,0,237.6,258.8
2010-03-21 11:00:00,112.9,0,237.6,258.8
2010-03-21 12:00:00,104.4,0,237.6,258.8
2010-03-21 13:00:00,102.8,0,237.6,258.8
2010-03-21 14:00:00,101.9,0,237.6,258.8
2010-03-21 15:00:00,98.9,0,237.6,258.8
2010-03-21 16:00:00,98.1,0,237.6,258.8
2010-03-21 17:00:00,97.5,0,237.6,258.8
2010-03-21 18:00:00,98.3,0,237.6,258.8
2010-03-21 19:00:00,102.0,0,237.6,258.8
2010-03-21 20:00:00,113.7,0,237.6,258.8
2010-03-21 21:00:00,119.8,0,237.6,258.8
2010-03-21 22:00:00,112.5,0,237.6,258.8
2010-03-21 23:00:00,100.7,0,237.6,258.8
2010-03-22 00:00:00,87.9,0,237.6,258.8
2010-03-22 01:00:00,79.2,0,237.6,258.8
2010-03-22 02:00:00,74.5,0,237.6,258.8
2010-03-22 03:00:00,72.8,0,237.6,258.8
2010-03-22 04:00:00,72.9,0,237.6,258.8
2010-03-22 05:00:00,75.5,0,237.6,258.8
2010-03-22 06:00:00,84.7,0,237.6,258.8
2010-03-22 07:00:00,105.1,0,237.6,258.8
2010-03-22 08:00:00,109.5,0,237.6,258.8
2010-03-22 09:00:00,103.9,0,237.6,258.8
2010-03-22 10:00:00,103.4,0,237.6,258.8
2010-03-22 11:00:00,102.9,0,237.6,258.8
2010-03-22 12:00:00,104.3,0,237.6,258.8
2010-03-22 13:00:00,102.6,0,237.6,258.8
2010-03-22 14:00:00,101.0,0,237.6,258.8
2010-03-22 15:00:00,99.0,0,237.6,258.8
2010-03-22 16:00:00,98.1,0,237.6,258.8
2010-03-22 17:00:00,102.1,0,237.6,258.8
2010-03-22 18:00:00,106.5,0,237.6,258.8
2010-03-22 19:00:00,112.5,0,237.6,258.8
2010-03-22 20:00:00,123.9,0,237.6,258.8
2010-03-22 21:00:00,131.3,0,237.6,258.8
2010-03-22 22:00:00,125.0,0,237.6,258.8
2010-03-22 23:00:00,114.5,0,237.6,258.8
2010-03-23 00:00:00,102.8,0,237.6,258.8
2010-03-23 01:00:00,96.0,0,237.6,258.8
2010-03-23 02:00:00,94.0,0,237.6,258.8
2010-03-23 03:00:00,95.7,0,237.6,258.8
2010-03-23 04:00:00,100.4,0,237.6,258.8
2010-03-23 05:00:00,107.8,0,237.6,258.8
2010-03-23 06:00:00,124.4,0,237.6,258.8
2010-03-23 07:00:00,155.5,0,237.6,258.8
2010-03-23 08:00:00,162.5,0,237.6,258.8
2010-03-23 09:00:00,153.2,0,237.6,258.8
2010-03-23 10:00:00,148.6,0,237.6,258.8
2010-03-23 11:00:00,143.0,0,237.6,258.8
2010-03-23 12:00:00,133.6,0,237.6,258.8
2010-03-23 13:00:00,125.1,0,237.6,258.8
2010-03-23 14:00:00,120.5,0,237.6,258.8
2010-03-23 15:00:00,114.6,0,237.6,258.8
2010-03-23 16:00:00,110.0,0,237.6,258.8
2010-03-23 17:00:00,109.4,0,237.6,258.8
2010-03-23 18:00:00,111.0,0,237.6,258.8
2010-03-23 19:00:00,114.5,0,237.6,258.8
2010-03-23 20:00:00,128.1,0,237.6,258.8
2010-03-23 21:00:00,139.6,0,237.6,258.8
2010-03-23 22:00:00,134.3,0,237.6,258.8
2010-03-23 23:00:00,124.1,0,237.6,258.8
2010-03-24 00:00:00,111.5,0,237.6,258.8
2010-03-24 01:00:00,104.1,0,237.6,258.8
2010-03-24 02:00:00,101.7,0,237.6,258.8
2010-03-24 03:00:00,102.5,0,237.6,258.8
2010-03-24 04:00:00,105.2,0,237.6,258.8
2010-03-24 05:00:00,111.7,0,237.6,258.8
2010-03-24 06:00:00,127.2,0,237.6,258.8
2010-03-24 07:00:00,153.9,0,237.6,258.8
2010-03-24 08:00:00,155.9,0,237.6,258.8
2010-03-24 09:00:00,135.4,0,237.6,258.8
2010-03-24 10:00:00,120.6,0,237.6,258.8
2010-03-24 11:00:00,111.1,0,237.6,258.8
2010-03-24 12:00:00,104.8,0,237.6,258.8
